kernel,server_type,model,input_tokens,output_tokens,total_tokens
1_Square_matrix_multiplication_.py,openai,gpt-5.6-luna,8340,3375,11715
1_Square_matrix_multiplication_.py,openai,gpt-5.6-luna,5599,817,6416
4_Matrix_vector_multiplication_.py,openai,gpt-5.6-luna,6151,1449,7600
4_Matrix_vector_multiplication_.py,openai,gpt-5.6-luna,4905,2058,6963
4_Matrix_vector_multiplication_.py,openai,gpt-5.6-luna,5183,1522,6705
4_Matrix_vector_multiplication_.py,openai,gpt-5.6-luna,5088,1566,6654
4_Matrix_vector_multiplication_.py,openai,gpt-5.6-luna,4965,1736,6701
4_Matrix_vector_multiplication_.py,openai,gpt-5.6-luna,5407,2334,7741
4_Matrix_vector_multiplication_.py,openai,gpt-5.6-luna,5931,3633,9564
4_Matrix_vector_multiplication_.py,openai,gpt-5.6-luna,6272,3476,9748
4_Matrix_vector_multiplication_.py,openai,gpt-5.6-luna,9549,3249,12798
4_Matrix_vector_multiplication_.py,openai,gpt-5.6-luna,9280,1245,10525
4_Matrix_vector_multiplication_.py,openai,gpt-5.6-luna,7092,5305,12397
6_Matmul_with_large_K_dimension_.py,openai,gpt-5.6-luna,2067,2434,4501
6_Matmul_with_large_K_dimension_.py,openai,gpt-5.6-luna,12461,1323,13784
6_Matmul_with_large_K_dimension_.py,openai,gpt-5.6-luna,10971,438,11409
6_Matmul_with_large_K_dimension_.py,openai,gpt-5.6-luna,11233,1503,12736
6_Matmul_with_large_K_dimension_.py,openai,gpt-5.6-luna,9923,527,10450
6_Matmul_with_large_K_dimension_.py,openai,gpt-5.6-luna,5898,1516,7414
6_Matmul_with_large_K_dimension_.py,openai,gpt-5.6-luna,8665,3689,12354
6_Matmul_with_large_K_dimension_.py,openai,gpt-5.6-luna,8452,1817,10269
6_Matmul_with_large_K_dimension_.py,openai,gpt-5.6-luna,6467,3822,10289
6_Matmul_with_large_K_dimension_.py,openai,gpt-5.6-luna,10923,3527,14450
6_Matmul_with_large_K_dimension_.py,openai,gpt-5.6-luna,12550,2628,15178
6_Matmul_with_large_K_dimension_.py,openai,gpt-5.6-luna,7416,4111,11527
6_Matmul_with_large_K_dimension_.py,openai,gpt-5.6-luna,11032,3914,14946
6_Matmul_with_large_K_dimension_.py,openai,gpt-5.6-luna,10726,1409,12135
6_Matmul_with_large_K_dimension_.py,openai,gpt-5.6-luna,11049,2735,13784
6_Matmul_with_large_K_dimension_.py,openai,gpt-5.6-luna,9170,2962,12132
6_Matmul_with_large_K_dimension_.py,openai,gpt-5.6-luna,8999,1010,10009
6_Matmul_with_large_K_dimension_.py,openai,gpt-5.6-luna,12329,2907,15236
6_Matmul_with_large_K_dimension_.py,openai,gpt-5.6-luna,11588,1455,13043
6_Matmul_with_large_K_dimension_.py,openai,gpt-5.6-luna,7022,2227,9249
6_Matmul_with_large_K_dimension_.py,openai,gpt-5.6-luna,6119,846,6965
6_Matmul_with_large_K_dimension_.py,openai,gpt-5.6-luna,11157,2782,13939
6_Matmul_with_large_K_dimension_.py,openai,gpt-5.6-luna,10264,1013,11277
6_Matmul_with_large_K_dimension_.py,openai,gpt-5.6-luna,11135,683,11818
6_Matmul_with_large_K_dimension_.py,openai,gpt-5.6-luna,7075,4243,11318
6_Matmul_with_large_K_dimension_.py,openai,gpt-5.6-luna,7706,3632,11338
6_Matmul_with_large_K_dimension_.py,openai,gpt-5.6-luna,8657,4283,12940
6_Matmul_with_large_K_dimension_.py,openai,gpt-5.6-luna,9168,2148,11316
6_Matmul_with_large_K_dimension_.py,openai,gpt-5.6-luna,10224,2409,12633
6_Matmul_with_large_K_dimension_.py,openai,gpt-5.6-luna,9654,287,9941
6_Matmul_with_large_K_dimension_.py,openai,gpt-5.6-luna,11593,2798,14391
6_Matmul_with_large_K_dimension_.py,openai,gpt-5.6-luna,6873,1788,8661
6_Matmul_with_large_K_dimension_.py,openai,gpt-5.6-luna,7548,3045,10593
9_Tall_skinny_matrix_multiplication_.py,openai,gpt-5.6-luna,6193,2231,8424
9_Tall_skinny_matrix_multiplication_.py,openai,gpt-5.6-luna,8564,3204,11768
9_Tall_skinny_matrix_multiplication_.py,openai,gpt-5.6-luna,12529,1606,14135
9_Tall_skinny_matrix_multiplication_.py,openai,gpt-5.6-luna,8205,1878,10083
9_Tall_skinny_matrix_multiplication_.py,openai,gpt-5.6-luna,6708,202,6910
9_Tall_skinny_matrix_multiplication_.py,openai,gpt-5.6-luna,5868,2432,8300
9_Tall_skinny_matrix_multiplication_.py,openai,gpt-5.6-luna,8810,2264,11074
9_Tall_skinny_matrix_multiplication_.py,openai,gpt-5.6-luna,11926,1666,13592
9_Tall_skinny_matrix_multiplication_.py,openai,gpt-5.6-luna,10700,1366,12066
9_Tall_skinny_matrix_multiplication_.py,openai,gpt-5.6-luna,10793,609,11402
9_Tall_skinny_matrix_multiplication_.py,openai,gpt-5.6-luna,6739,2537,9276
9_Tall_skinny_matrix_multiplication_.py,openai,gpt-5.6-luna,10121,396,10517
9_Tall_skinny_matrix_multiplication_.py,openai,gpt-5.6-luna,6710,1127,7837
9_Tall_skinny_matrix_multiplication_.py,openai,gpt-5.6-luna,10794,3453,14247
9_Tall_skinny_matrix_multiplication_.py,openai,gpt-5.6-luna,10794,1979,12773
9_Tall_skinny_matrix_multiplication_.py,openai,gpt-5.6-luna,13656,2049,15705
9_Tall_skinny_matrix_multiplication_.py,openai,gpt-5.6-luna,12498,383,12881
9_Tall_skinny_matrix_multiplication_.py,openai,gpt-5.6-luna,10870,2737,13607
9_Tall_skinny_matrix_multiplication_.py,openai,gpt-5.6-luna,9859,1387,11246
9_Tall_skinny_matrix_multiplication_.py,openai,gpt-5.6-luna,13631,1755,15386
9_Tall_skinny_matrix_multiplication_.py,openai,gpt-5.6-luna,12201,523,12724
9_Tall_skinny_matrix_multiplication_.py,openai,gpt-5.6-luna,13695,1481,15176
9_Tall_skinny_matrix_multiplication_.py,openai,gpt-5.6-luna,12507,447,12954
9_Tall_skinny_matrix_multiplication_.py,openai,gpt-5.6-luna,12175,2643,14818
9_Tall_skinny_matrix_multiplication_.py,openai,gpt-5.6-luna,11099,359,11458
9_Tall_skinny_matrix_multiplication_.py,openai,gpt-5.6-luna,10794,2410,13204
9_Tall_skinny_matrix_multiplication_.py,openai,gpt-5.6-luna,10873,3210,14083
9_Tall_skinny_matrix_multiplication_.py,openai,gpt-5.6-luna,9812,465,10277
9_Tall_skinny_matrix_multiplication_.py,openai,gpt-5.6-luna,10849,2728,13577
9_Tall_skinny_matrix_multiplication_.py,openai,gpt-5.6-luna,13931,2487,16418
9_Tall_skinny_matrix_multiplication_.py,openai,gpt-5.6-luna,13291,989,14280
9_Tall_skinny_matrix_multiplication_.py,openai,gpt-5.6-luna,11145,1733,12878
9_Tall_skinny_matrix_multiplication_.py,openai,gpt-5.6-luna,11177,609,11786
9_Tall_skinny_matrix_multiplication_.py,openai,gpt-5.6-luna,11177,3526,14703
9_Tall_skinny_matrix_multiplication_.py,openai,gpt-5.6-luna,13590,1535,15125
9_Tall_skinny_matrix_multiplication_.py,openai,gpt-5.6-luna,12552,268,12820
9_Tall_skinny_matrix_multiplication_.py,openai,gpt-5.6-luna,11290,1713,13003
14_Matmul_for_upper_triangular_matrices.py,openai,gpt-5.6-luna,6204,1752,7956
14_Matmul_for_upper_triangular_matrices.py,openai,gpt-5.6-luna,12152,1965,14117
14_Matmul_for_upper_triangular_matrices.py,openai,gpt-5.6-luna,11124,977,12101
14_Matmul_for_upper_triangular_matrices.py,openai,gpt-5.6-luna,11198,1265,12463
14_Matmul_for_upper_triangular_matrices.py,openai,gpt-5.6-luna,9468,291,9759
14_Matmul_for_upper_triangular_matrices.py,openai,gpt-5.6-luna,9516,2723,12239
14_Matmul_for_upper_triangular_matrices.py,openai,gpt-5.6-luna,10256,2407,12663
14_Matmul_for_upper_triangular_matrices.py,openai,gpt-5.6-luna,10178,2103,12281
14_Matmul_for_upper_triangular_matrices.py,openai,gpt-5.6-luna,8780,451,9231
14_Matmul_for_upper_triangular_matrices.py,openai,gpt-5.6-luna,11243,1824,13067
14_Matmul_for_upper_triangular_matrices.py,openai,gpt-5.6-luna,9575,409,9984
14_Matmul_for_upper_triangular_matrices.py,openai,gpt-5.6-luna,9932,1264,11196
14_Matmul_for_upper_triangular_matrices.py,openai,gpt-5.6-luna,13135,2687,15822
14_Matmul_for_upper_triangular_matrices.py,openai,gpt-5.6-luna,8067,662,8729
14_Matmul_for_upper_triangular_matrices.py,openai,gpt-5.6-luna,6051,1197,7248
14_Matmul_for_upper_triangular_matrices.py,openai,gpt-5.6-luna,6271,3654,9925
14_Matmul_for_upper_triangular_matrices.py,openai,gpt-5.6-luna,6026,2479,8505
14_Matmul_for_upper_triangular_matrices.py,openai,gpt-5.6-luna,6331,1687,8018
14_Matmul_for_upper_triangular_matrices.py,openai,gpt-5.6-luna,10777,1735,12512
14_Matmul_for_upper_triangular_matrices.py,openai,gpt-5.6-luna,10803,2325,13128
14_Matmul_for_upper_triangular_matrices.py,openai,gpt-5.6-luna,11103,3649,14752
14_Matmul_for_upper_triangular_matrices.py,openai,gpt-5.6-luna,10595,973,11568
14_Matmul_for_upper_triangular_matrices.py,openai,gpt-5.6-luna,12476,2653,15129
14_Matmul_for_upper_triangular_matrices.py,openai,gpt-5.6-luna,11410,806,12216
14_Matmul_for_upper_triangular_matrices.py,openai,gpt-5.6-luna,8014,1595,9609
14_Matmul_for_upper_triangular_matrices.py,openai,gpt-5.6-luna,7218,254,7472
14_Matmul_for_upper_triangular_matrices.py,openai,gpt-5.6-luna,7021,4310,11331
14_Matmul_for_upper_triangular_matrices.py,openai,gpt-5.6-luna,11151,646,11797
14_Matmul_for_upper_triangular_matrices.py,openai,gpt-5.6-luna,6962,3010,9972
14_Matmul_for_upper_triangular_matrices.py,openai,gpt-5.6-luna,8159,2912,11071
14_Matmul_for_upper_triangular_matrices.py,openai,gpt-5.6-luna,11052,219,11271
14_Matmul_for_upper_triangular_matrices.py,openai,gpt-5.6-luna,7384,3194,10578
14_Matmul_for_upper_triangular_matrices.py,openai,gpt-5.6-luna,6475,1662,8137
14_Matmul_for_upper_triangular_matrices.py,openai,gpt-5.6-luna,6962,1002,7964
14_Matmul_for_upper_triangular_matrices.py,openai,gpt-5.6-luna,6976,1399,8375
14_Matmul_for_upper_triangular_matrices.py,openai,gpt-5.6-luna,11060,4024,15084
21_Sigmoid.py,openai,gpt-5.6-luna,6120,1241,7361
21_Sigmoid.py,openai,gpt-5.6-luna,8655,2124,10779
21_Sigmoid.py,openai,gpt-5.6-luna,5114,923,6037
21_Sigmoid.py,openai,gpt-5.6-luna,9204,2332,11536
21_Sigmoid.py,openai,gpt-5.6-luna,6984,2354,9338
21_Sigmoid.py,openai,gpt-5.6-luna,5798,1477,7275
21_Sigmoid.py,openai,gpt-5.6-luna,10268,912,11180
21_Sigmoid.py,openai,gpt-5.6-luna,6184,1024,7208
21_Sigmoid.py,openai,gpt-5.6-luna,10268,1630,11898
21_Sigmoid.py,openai,gpt-5.6-luna,5888,179,6067
21_Sigmoid.py,openai,gpt-5.6-luna,6184,1581,7765
21_Sigmoid.py,openai,gpt-5.6-luna,6335,849,7184
21_Sigmoid.py,openai,gpt-5.6-luna,10395,321,10716
22_Tanh.py,openai,gpt-5.6-luna,6120,1126,7246
22_Tanh.py,openai,gpt-5.6-luna,4119,2021,6140
22_Tanh.py,openai,gpt-5.6-luna,4631,452,5083
22_Tanh.py,openai,gpt-5.6-luna,9021,398,9419
22_Tanh.py,openai,gpt-5.6-luna,4640,259,4899
22_Tanh.py,openai,gpt-5.6-luna,9021,1087,10108
22_Tanh.py,openai,gpt-5.6-luna,4937,238,5175
22_Tanh.py,openai,gpt-5.6-luna,4641,569,5210
22_Tanh.py,openai,gpt-5.6-luna,4641,347,4988
22_Tanh.py,openai,gpt-5.6-luna,9021,3221,12242
22_Tanh.py,openai,gpt-5.6-luna,6272,1291,7563
22_Tanh.py,openai,gpt-5.6-luna,8837,398,9235
22_Tanh.py,openai,gpt-5.6-luna,4670,403,5073
33_BatchNorm.py,openai,gpt-5.6-luna,2090,3122,5212
33_BatchNorm.py,openai,gpt-5.6-luna,12940,1485,14425
33_BatchNorm.py,openai,gpt-5.6-luna,7677,1045,8722
33_BatchNorm.py,openai,gpt-5.6-luna,7530,1605,9135
33_BatchNorm.py,openai,gpt-5.6-luna,6468,284,6752
33_BatchNorm.py,openai,gpt-5.6-luna,6524,4402,10926
33_BatchNorm.py,openai,gpt-5.6-luna,7206,2770,9976
33_BatchNorm.py,openai,gpt-5.6-luna,6360,3072,9432
33_BatchNorm.py,openai,gpt-5.6-luna,5712,1467,7179
33_BatchNorm.py,openai,gpt-5.6-luna,9474,1465,10939
33_BatchNorm.py,openai,gpt-5.6-luna,8297,208,8505
33_BatchNorm.py,openai,gpt-5.6-luna,6524,2768,9292
33_BatchNorm.py,openai,gpt-5.6-luna,6090,2248,8338
33_BatchNorm.py,openai,gpt-5.6-luna,10759,1210,11969
33_BatchNorm.py,openai,gpt-5.6-luna,9311,157,9468
33_BatchNorm.py,openai,gpt-5.6-luna,6683,1566,8249
33_BatchNorm.py,openai,gpt-5.6-luna,10847,1907,12754
33_BatchNorm.py,openai,gpt-5.6-luna,6746,1889,8635
33_BatchNorm.py,openai,gpt-5.6-luna,5801,989,6790
33_BatchNorm.py,openai,gpt-5.6-luna,6927,927,7854
33_BatchNorm.py,openai,gpt-5.6-luna,7494,710,8204
33_BatchNorm.py,openai,gpt-5.6-luna,7494,1009,8503
33_BatchNorm.py,openai,gpt-5.6-luna,11578,569,12147
33_BatchNorm.py,openai,gpt-5.6-luna,11578,569,12147
33_BatchNorm.py,openai,gpt-5.6-luna,7494,2208,9702
33_BatchNorm.py,openai,gpt-5.6-luna,7547,3531,11078
33_BatchNorm.py,openai,gpt-5.6-luna,8173,1748,9921
33_BatchNorm.py,openai,gpt-5.6-luna,11423,283,11706
33_BatchNorm.py,openai,gpt-5.6-luna,11347,3021,14368
33_BatchNorm.py,openai,gpt-5.6-luna,8437,2123,10560
33_BatchNorm.py,openai,gpt-5.6-luna,7784,255,8039
40_LayerNorm.py,openai,gpt-5.6-luna,2095,2926,5021
40_LayerNorm.py,openai,gpt-5.6-luna,12222,2423,14645
40_LayerNorm.py,openai,gpt-5.6-luna,7163,1088,8251
40_LayerNorm.py,openai,gpt-5.6-luna,9925,1771,11696
40_LayerNorm.py,openai,gpt-5.6-luna,4191,282,4473
40_LayerNorm.py,openai,gpt-5.6-luna,5657,1684,7341
40_LayerNorm.py,openai,gpt-5.6-luna,9947,2051,11998
40_LayerNorm.py,openai,gpt-5.6-luna,6595,1038,7633
40_LayerNorm.py,openai,gpt-5.6-luna,6299,569,6868
40_LayerNorm.py,openai,gpt-5.6-luna,10679,3386,14065
40_LayerNorm.py,openai,gpt-5.6-luna,6299,1871,8170
40_LayerNorm.py,openai,gpt-5.6-luna,6595,1088,7683
40_LayerNorm.py,openai,gpt-5.6-luna,6596,1763,8359
40_LayerNorm.py,openai,gpt-5.6-luna,6636,4346,10982
40_LayerNorm.py,openai,gpt-5.6-luna,7056,2243,9299
49_Max_reduction_over_a_dimension.py,openai,gpt-5.6-luna,6168,1932,8100
49_Max_reduction_over_a_dimension.py,openai,gpt-5.6-luna,5279,2173,7452
49_Max_reduction_over_a_dimension.py,openai,gpt-5.6-luna,5882,2530,8412
49_Max_reduction_over_a_dimension.py,openai,gpt-5.6-luna,9036,1502,10538
49_Max_reduction_over_a_dimension.py,openai,gpt-5.6-luna,7998,2268,10266
49_Max_reduction_over_a_dimension.py,openai,gpt-5.6-luna,6799,572,7371
49_Max_reduction_over_a_dimension.py,openai,gpt-5.6-luna,5785,3673,9458
49_Max_reduction_over_a_dimension.py,openai,gpt-5.6-luna,4802,1373,6175
49_Max_reduction_over_a_dimension.py,openai,gpt-5.6-luna,5827,4306,10133
49_Max_reduction_over_a_dimension.py,openai,gpt-5.6-luna,5660,3746,9406
49_Max_reduction_over_a_dimension.py,openai,gpt-5.6-luna,11283,1887,13170
49_Max_reduction_over_a_dimension.py,openai,gpt-5.6-luna,9751,548,10299
49_Max_reduction_over_a_dimension.py,openai,gpt-5.6-luna,5279,2017,7296
49_Max_reduction_over_a_dimension.py,openai,gpt-5.6-luna,11837,1965,13802
49_Max_reduction_over_a_dimension.py,openai,gpt-5.6-luna,6225,919,7144
49_Max_reduction_over_a_dimension.py,openai,gpt-5.6-luna,5669,2289,7958
50_conv_standard_2D__square_input__square_kernel.py,openai,gpt-5.6-luna,2010,3928,5938
50_conv_standard_2D__square_input__square_kernel.py,openai,gpt-5.6-luna,12231,2048,14279
50_conv_standard_2D__square_input__square_kernel.py,openai,gpt-5.6-luna,6825,856,7681
50_conv_standard_2D__square_input__square_kernel.py,openai,gpt-5.6-luna,11904,1920,13824
50_conv_standard_2D__square_input__square_kernel.py,openai,gpt-5.6-luna,6681,509,7190
50_conv_standard_2D__square_input__square_kernel.py,openai,gpt-5.6-luna,8840,2647,11487
50_conv_standard_2D__square_input__square_kernel.py,openai,gpt-5.6-luna,8628,1841,10469
50_conv_standard_2D__square_input__square_kernel.py,openai,gpt-5.6-luna,8243,2149,10392
50_conv_standard_2D__square_input__square_kernel.py,openai,gpt-5.6-luna,7863,318,8181
50_conv_standard_2D__square_input__square_kernel.py,openai,gpt-5.6-luna,6650,3211,9861
50_conv_standard_2D__square_input__square_kernel.py,openai,gpt-5.6-luna,12109,1434,13543
50_conv_standard_2D__square_input__square_kernel.py,openai,gpt-5.6-luna,6893,507,7400
50_conv_standard_2D__square_input__square_kernel.py,openai,gpt-5.6-luna,7109,1740,8849
50_conv_standard_2D__square_input__square_kernel.py,openai,gpt-5.6-luna,11186,1128,12314
50_conv_standard_2D__square_input__square_kernel.py,openai,gpt-5.6-luna,7983,3082,11065
50_conv_standard_2D__square_input__square_kernel.py,openai,gpt-5.6-luna,12068,412,12480
50_conv_standard_2D__square_input__square_kernel.py,openai,gpt-5.6-luna,7102,2688,9790
50_conv_standard_2D__square_input__square_kernel.py,openai,gpt-5.6-luna,12765,1530,14295
50_conv_standard_2D__square_input__square_kernel.py,openai,gpt-5.6-luna,7732,1245,8977
50_conv_standard_2D__square_input__square_kernel.py,openai,gpt-5.6-luna,11898,2598,14496
50_conv_standard_2D__square_input__square_kernel.py,openai,gpt-5.6-luna,7161,1082,8243
50_conv_standard_2D__square_input__square_kernel.py,openai,gpt-5.6-luna,7963,2377,10340
50_conv_standard_2D__square_input__square_kernel.py,openai,gpt-5.6-luna,7855,1016,8871
50_conv_standard_2D__square_input__square_kernel.py,openai,gpt-5.6-luna,8178,2023,10201
50_conv_standard_2D__square_input__square_kernel.py,openai,gpt-5.6-luna,11616,712,12328
50_conv_standard_2D__square_input__square_kernel.py,openai,gpt-5.6-luna,7679,2880,10559
50_conv_standard_2D__square_input__square_kernel.py,openai,gpt-5.6-luna,8060,2336,10396
50_conv_standard_2D__square_input__square_kernel.py,openai,gpt-5.6-luna,12875,1341,14216
50_conv_standard_2D__square_input__square_kernel.py,openai,gpt-5.6-luna,7635,1071,8706
50_conv_standard_2D__square_input__square_kernel.py,openai,gpt-5.6-luna,11263,4679,15942
50_conv_standard_2D__square_input__square_kernel.py,openai,gpt-5.6-luna,12838,1670,14508
50_conv_standard_2D__square_input__square_kernel.py,openai,gpt-5.6-luna,11469,244,11713
50_conv_standard_2D__square_input__square_kernel.py,openai,gpt-5.6-luna,7176,1620,8796
53_Min_reduction_over_a_dimension.py,openai,gpt-5.6-luna,6168,3502,9670
53_Min_reduction_over_a_dimension.py,openai,gpt-5.6-luna,6925,1584,8509
53_Min_reduction_over_a_dimension.py,openai,gpt-5.6-luna,5617,211,5828
53_Min_reduction_over_a_dimension.py,openai,gpt-5.6-luna,9733,1742,11475
53_Min_reduction_over_a_dimension.py,openai,gpt-5.6-luna,7550,1724,9274
53_Min_reduction_over_a_dimension.py,openai,gpt-5.6-luna,10783,231,11014
53_Min_reduction_over_a_dimension.py,openai,gpt-5.6-luna,5860,1713,7573
53_Min_reduction_over_a_dimension.py,openai,gpt-5.6-luna,5680,2728,8408
53_Min_reduction_over_a_dimension.py,openai,gpt-5.6-luna,9810,1626,11436
53_Min_reduction_over_a_dimension.py,openai,gpt-5.6-luna,5390,3266,8656
53_Min_reduction_over_a_dimension.py,openai,gpt-5.6-luna,12120,1462,13582
53_Min_reduction_over_a_dimension.py,openai,gpt-5.6-luna,10909,574,11483
58_conv_transposed_3D__asymmetric_input__asymmetric_kernel.py,openai,gpt-5.6-luna,6540,4279,10819
58_conv_transposed_3D__asymmetric_input__asymmetric_kernel.py,openai,gpt-5.6-luna,7695,2897,10592
58_conv_transposed_3D__asymmetric_input__asymmetric_kernel.py,openai,gpt-5.6-luna,8376,1407,9783
61_conv_transposed_3D__square_input__square_kernel.py,openai,gpt-5.6-luna,6447,4306,10753
70_conv_transposed_3D__asymmetric_input__square_kernel.py,openai,gpt-5.6-luna,6495,5006,11501
70_conv_transposed_3D__asymmetric_input__square_kernel.py,openai,gpt-5.6-luna,13060,1724,14784
70_conv_transposed_3D__asymmetric_input__square_kernel.py,openai,gpt-5.6-luna,8114,412,8526
70_conv_transposed_3D__asymmetric_input__square_kernel.py,openai,gpt-5.6-luna,9897,2576,12473
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,openai,gpt-5.6-luna,6488,3425,9913
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,openai,gpt-5.6-luna,11172,1567,12739
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,openai,gpt-5.6-luna,5823,1053,6876
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,openai,gpt-5.6-luna,11184,1363,12547
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,openai,gpt-5.6-luna,5638,523,6161
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,openai,gpt-5.6-luna,11335,3886,15221
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,openai,gpt-5.6-luna,8589,2842,11431
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,openai,gpt-5.6-luna,12500,210,12710
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,openai,gpt-5.6-luna,11792,3985,15777
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,openai,gpt-5.6-luna,12033,1935,13968
83_conv_depthwise_2D_square_input_asymmetric_kernel.py,openai,gpt-5.6-luna,1989,4089,6078
99_TripletMarginLoss.py,openai,gpt-5.6-luna,6139,2242,8381
102_ScaledDotProductAttention.py,openai,gpt-5.6-luna,6149,2780,8929
