kernel,server_type,model,input_tokens,output_tokens,total_tokens
50_conv_standard_2D__square_input__square_kernel.py,anthropic,claude-sonnet-5,9867,4102,13969
50_conv_standard_2D__square_input__square_kernel.py,anthropic,claude-sonnet-5,6211,276,6487
50_conv_standard_2D__square_input__square_kernel.py,anthropic,claude-sonnet-5,9847,4386,14233
50_conv_standard_2D__square_input__square_kernel.py,anthropic,claude-sonnet-5,5655,243,5898
50_conv_standard_2D__square_input__square_kernel.py,anthropic,claude-sonnet-5,9784,8627,18411
50_conv_standard_2D__square_input__square_kernel.py,anthropic,claude-sonnet-5,5707,162,5869
50_conv_standard_2D__square_input__square_kernel.py,anthropic,claude-sonnet-5,9847,4164,14011
50_conv_standard_2D__square_input__square_kernel.py,anthropic,claude-sonnet-5,5826,164,5990
50_conv_standard_2D__square_input__square_kernel.py,anthropic,claude-sonnet-5,8129,9380,17509
50_conv_standard_2D__square_input__square_kernel.py,anthropic,claude-sonnet-5,9549,1751,11300
50_conv_standard_2D__square_input__square_kernel.py,anthropic,claude-sonnet-5,5936,255,6191
50_conv_standard_2D__square_input__square_kernel.py,anthropic,claude-sonnet-5,9864,4237,14101
50_conv_standard_2D__square_input__square_kernel.py,anthropic,claude-sonnet-5,6142,281,6423
50_conv_standard_2D__square_input__square_kernel.py,anthropic,claude-sonnet-5,9811,23603,33414
50_conv_standard_2D__square_input__square_kernel.py,anthropic,claude-sonnet-5,8210,2097,10307
50_conv_standard_2D__square_input__square_kernel.py,anthropic,claude-sonnet-5,9483,2462,11945
50_conv_standard_2D__square_input__square_kernel.py,anthropic,claude-sonnet-5,6089,690,6779
50_conv_standard_2D__square_input__square_kernel.py,anthropic,claude-sonnet-5,8369,2127,10496
50_conv_standard_2D__square_input__square_kernel.py,anthropic,claude-sonnet-5,8369,16682,25051
50_conv_standard_2D__square_input__square_kernel.py,anthropic,claude-sonnet-5,1839,3845,5684
50_conv_standard_2D__square_input__square_kernel.py,anthropic,claude-sonnet-5,7731,6933,14664
50_conv_standard_2D__square_input__square_kernel.py,anthropic,claude-sonnet-5,8091,5239,13330
50_conv_standard_2D__square_input__square_kernel.py,anthropic,claude-sonnet-5,8090,7689,15779
61_conv_transposed_3D__square_input__square_kernel.py,anthropic,claude-sonnet-5,2394,12426,14820
61_conv_transposed_3D__square_input__square_kernel.py,anthropic,claude-sonnet-5,9422,10561,19983
61_conv_transposed_3D__square_input__square_kernel.py,anthropic,claude-sonnet-5,9806,13062,22868
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,anthropic,claude-sonnet-5,2455,8662,11117
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,anthropic,claude-sonnet-5,9129,13723,22852
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,anthropic,claude-sonnet-5,9534,9720,19254
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,anthropic,claude-sonnet-5,9590,7337,16927
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,anthropic,claude-sonnet-5,9590,7139,16729
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,anthropic,claude-sonnet-5,10785,3801,14586
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,anthropic,claude-sonnet-5,7295,1920,9215
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,anthropic,claude-sonnet-5,9707,10136,19843
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,anthropic,claude-sonnet-5,9707,9215,18922
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,anthropic,claude-sonnet-5,9707,7832,17539
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,anthropic,claude-sonnet-5,11204,4478,15682
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,anthropic,claude-sonnet-5,7361,244,7605
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,anthropic,claude-sonnet-5,9707,12311,22018
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,anthropic,claude-sonnet-5,9794,15555,25349
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,anthropic,claude-sonnet-5,11277,4654,15931
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,anthropic,claude-sonnet-5,7906,3307,11213
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,anthropic,claude-sonnet-5,9999,6599,16598
105_LayerNorm_BigMean.py,anthropic,claude-sonnet-5,2049,5377,7426
105_LayerNorm_BigMean.py,anthropic,claude-sonnet-5,9006,2955,11961
105_LayerNorm_BigMean.py,anthropic,claude-sonnet-5,5610,1178,6788
105_LayerNorm_BigMean.py,anthropic,claude-sonnet-5,9148,1921,11069
105_LayerNorm_BigMean.py,anthropic,claude-sonnet-5,5446,1563,7009
105_LayerNorm_BigMean.py,anthropic,claude-sonnet-5,7959,12258,20217
105_LayerNorm_BigMean.py,anthropic,claude-sonnet-5,7871,4858,12729
105_LayerNorm_BigMean.py,anthropic,claude-sonnet-5,7871,11079,18950
105_LayerNorm_BigMean.py,anthropic,claude-sonnet-5,8335,12669,21004
105_LayerNorm_BigMean.py,anthropic,claude-sonnet-5,8830,4700,13530
105_LayerNorm_BigMean.py,anthropic,claude-sonnet-5,8934,7762,16696
105_LayerNorm_BigMean.py,anthropic,claude-sonnet-5,9478,7713,17191
105_LayerNorm_BigMean.py,anthropic,claude-sonnet-5,9478,20144,29622
105_LayerNorm_BigMean.py,anthropic,claude-sonnet-5,11005,3928,14933
105_LayerNorm_BigMean.py,anthropic,claude-sonnet-5,11005,6748,17753
107_Conv2D_SquareKernel3_bf16.py,anthropic,claude-sonnet-5,1838,5559,7397
107_Conv2D_SquareKernel3_bf16.py,anthropic,claude-sonnet-5,7789,8455,16244
107_Conv2D_SquareKernel3_bf16.py,anthropic,claude-sonnet-5,8025,12769,20794
107_Conv2D_SquareKernel3_bf16.py,anthropic,claude-sonnet-5,8371,2680,11051
107_Conv2D_SquareKernel3_bf16.py,anthropic,claude-sonnet-5,8372,3048,11420
107_Conv2D_SquareKernel3_bf16.py,anthropic,claude-sonnet-5,8372,12778,21150
