kernel,server_type,model,input_tokens,output_tokens,total_tokens
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,anthropic,claude-sonnet-5,11947,8899,20846
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,anthropic,claude-sonnet-5,12123,12734,24857
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,anthropic,claude-sonnet-5,12028,7796,19824
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,anthropic,claude-sonnet-5,12728,10923,23651
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,anthropic,claude-sonnet-5,12779,18987,31766
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,anthropic,claude-sonnet-5,12799,7408,20207
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,anthropic,claude-sonnet-5,10969,1839,12808
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,anthropic,claude-sonnet-5,12902,12160,25062
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,anthropic,claude-sonnet-5,12905,21787,34692
107_Conv2D_SquareKernel3_bf16.py,anthropic,claude-sonnet-5,12828,9110,21938
107_Conv2D_SquareKernel3_bf16.py,anthropic,claude-sonnet-5,12826,24971,37797
107_Conv2D_SquareKernel3_bf16.py,anthropic,claude-sonnet-5,13020,11192,24212
107_Conv2D_SquareKernel3_bf16.py,anthropic,claude-sonnet-5,13247,9187,22434
105_LayerNorm_BigMean.py,anthropic,claude-sonnet-5,12437,34455,46892
105_LayerNorm_BigMean.py,anthropic,claude-sonnet-5,14885,15577,30462
105_LayerNorm_BigMean.py,anthropic,claude-sonnet-5,14887,12025,26912
105_LayerNorm_BigMean.py,anthropic,claude-sonnet-5,14899,23721,38620
105_LayerNorm_BigMean.py,anthropic,claude-sonnet-5,14078,1634,15712
105_LayerNorm_BigMean.py,anthropic,claude-sonnet-5,10872,294,11166
105_LayerNorm_BigMean.py,anthropic,claude-sonnet-5,15101,3947,19048
